DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Netherlands","Jan.-Dec. 2020","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2020","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2020","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2020","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2020","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2020","Polypropylene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2020","Polypropylene, in primary forms","PRODQNT",739519000
"Netherlands","Jan.-Dec. 2020","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2020","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",206021000
"Netherlands","Jan.-Dec. 2021","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Other polyethylene terephthalate in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Linear polyethylene having a specific gravity < 0,94, in primary forms","PRODQNT",146952000
"Netherlands","Jan.-Dec. 2021","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",651620000
"Netherlands","Jan.-Dec. 2021","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyethylene having a specific gravity of >= 0,94, in primary forms","PRODQNT",280759000
"Netherlands","Jan.-Dec. 2021","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Expansible polystyrene, in primary forms","PRODQNT",326992000
"Netherlands","Jan.-Dec. 2021","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",8932000
"Netherlands","Jan.-Dec. 2021","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",138475000
"Netherlands","Jan.-Dec. 2021","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PRODQNT",0
"Netherlands","Jan.-Dec. 2021","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Netherlands","Jan.-Dec. 2021","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2021","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",8061000
"Netherlands","Jan.-Dec. 2021","Polypropylene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polypropylene, in primary forms","PRODQNT",751965000
"Netherlands","Jan.-Dec. 2021","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2021","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",406441000
"Netherlands","Jan.-Dec. 2022","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Other polyethylene terephthalate in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Linear polyethylene having a specific gravity < 0,94, in primary forms","PRODQNT",136330000
"Netherlands","Jan.-Dec. 2022","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",537043000
"Netherlands","Jan.-Dec. 2022","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyethylene having a specific gravity of >= 0,94, in primary forms","PRODQNT",348295000
"Netherlands","Jan.-Dec. 2022","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Expansible polystyrene, in primary forms","PRODQNT",295769000
"Netherlands","Jan.-Dec. 2022","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",7025000
"Netherlands","Jan.-Dec. 2022","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",101982000
"Netherlands","Jan.-Dec. 2022","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PRODQNT",0
"Netherlands","Jan.-Dec. 2022","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2022","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",164238000
"Netherlands","Jan.-Dec. 2022","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",7563000
"Netherlands","Jan.-Dec. 2022","Polypropylene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polypropylene, in primary forms","PRODQNT",712345000
"Netherlands","Jan.-Dec. 2022","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2022","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",257888000
"Netherlands","Jan.-Dec. 2009","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PRODQNT",0
"Netherlands","Jan.-Dec. 2009","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Other polyethylene terephthalate in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",781140000
"Netherlands","Jan.-Dec. 2009","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",0
"Netherlands","Jan.-Dec. 2009","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Expansible polystyrene, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polystyrene, in primary forms (excluding expansible polystyrene)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",0
"Netherlands","Jan.-Dec. 2009","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Netherlands","Jan.-Dec. 2009","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polypropylene, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polypropylene, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2009","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2009","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2008","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PRODQNT",0
"Netherlands","Jan.-Dec. 2008","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Other polyethylene terephthalate in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2008","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2008","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2008","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Netherlands","Jan.-Dec. 2008","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Netherlands","Jan.-Dec. 2008","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",0
